"Incident_ID","Incident_Date","Incident_Time","State_Name","City_or_County","Business_or_Location_Name","Address","Latitude","Longitude","Victims_Killed","Victims_Injured","Suspects_Killed","Suspects_Injured","Suspects_Arrested","Incident_Characteristics","Year","Month","Day"
127045,2014-04-20,"","Illinois","Montgomery","","1300 block of Jackson St",41.7289,-88.3104,0,6,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",20
127413,2014-04-20,"","Illinois","Chicago","","6600 South Michigan Ave",41.7748,-87.6231,0,5,0,0,0,"Shot - Wounded/Injured
Gang involvement
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",20
127381,2014-04-20,"","Florida","Tampa","","2902 N. 32nd St.",27.9704,-82.4249,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",20
156828,2014-04-14,"","District of Columbia","Washington","","1909 19th St SE",38.9412,-76.9783,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",14
125028,2014-04-12,"","Louisiana","New Orleans","","2100 block of Pauger Street",29.9716,-90.0609,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",12
124146,2014-04-11,"","Indiana","Richmond","","North 15th and H Streets",39.8386,-84.8816,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",11
124131,2014-04-09,"9:40 PM","Illinois","Rockford","","300 N Sunset Ave",42.2788,-89.1184,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",9
123891,2014-04-09,"","Tennessee","Lookout Valley","","Kellys Ferry Road and Kellys Ferry Place",35.0247,-85.3877,3,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drug involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",9
123008,2014-04-07,"","Louisiana","New Orleans","","500 block of South Alexander Street",29.9734,-90.1072,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",7
123666,2014-04-06,"","Massachusetts","Springfield","","90 Worthington St.",42.1031,-72.5937,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
Gang involvement","2014","4",6
125863,2014-04-06,"","Oklahoma","Oklahoma City","","Northwest 29th Street and Portland Avenue",35.4325,-97.5833,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","4",6
122136,2014-04-05,"","Illinois","Chicago","","4300 W Wilcox Street",41.8789,-87.7338,1,5,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",5
122612,2014-04-05,"2:00 AM","Arizona","Phoenix","","5400 block of W Palm Ln",33.4642,-112.178,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party
Gang involvement","2014","4",5
122672,2014-04-05,"","California","Fairfield","","Orchid Street ",38.2787,-122.037,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",5
121031,2014-04-02,"","Texas","Fort Hood","","Motor Pool Road and Tank Destroyer Boulevard",31.133,-97.7944,3,16,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","4",2
120621,2014-03-30,"2:30 AM","Mississippi","Starkville","Club Rock","2938 Rockhill Rd",33.543,-88.7426,0,5,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","3",30
120303,2014-03-30,"","North Carolina","Charlotte","","4300 Sunset Road",35.3053,-80.857,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",30
117818,2014-03-23,"","Texas","Arlington","","2700 Majesty Drive",32.7548,-97.0607,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","3",23
172722,2014-03-23,"","California","Long Beach","","601 Long Beach Boulevard",33.7749,-118.189,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",23
117914,2014-03-23,"","California","San Francisco","","Turk and Taylor",37.7832,-122.411,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",23
117642,2014-03-21,"","South Carolina","North Charleston","","7550 Dorchester Road",32.9033,-80.0788,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","3",21
117591,2014-03-16,"","Texas","Beaumont","","S 4th St",30.0588,-94.1156,3,1,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2014","3",16
125855,2014-03-16,"","Georgia","Waynesboro","","4960 Highway 80 West ",33.2098,-81.8474,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",16
115012,2014-03-14,"","New York","Brooklyn","","S. Second and Roebling Sts",40.7122,-73.9591,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",14
113156,2014-03-09,"","Ohio","Fremont","","531 W State St",41.3483,-83.116,3,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","3",9
113247,2014-03-09,"","Texas","Austin","","4900 block of West Race Avenue",30.3035,-97.7073,0,6,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",9
113255,2014-03-08,"","California","Richmond","","1600 block of First Street",37.9563,-122.368,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",8
113214,2014-03-08,"","Illinois","Chicago","","4900 West Race Ave",41.8907,-87.7483,0,6,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","3",8
112415,2014-03-05,"","South Carolina","Pelzer","","Law St",34.6391,-82.4525,3,1,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2014","3",5
111095,2014-03-01,"1:25 AM","Pennsylvania","Pittsburgh","Rendezvous Phase III bar","Hamilton Ave",40.4553,-79.9004,1,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","3",1
109957,2014-02-25,"5:30 AM","Virginia","Glade Spring","","33325 Graceland Ln",36.784,-81.7859,3,1,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Murder/Suicide
Home Invasion
Home Invasion - Resident killed
Home Invasion - Resident injured
Home Invasion - subject/suspect/perpetrator killed
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2014","2",25
109142,2014-02-22,"","California","Wilmington","","1200 block of W Papeete St",33.7869,-118.278,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",22
108649,2014-02-20,"3:30 PM","California","Alturas","Cedarville Rancheria Tribal Office and Community Center","300 W 1st St",41.4838,-120.545,4,1,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Defensive Use
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",20
108691,2014-02-20,"","Indiana","Indianapolis","","3200 block of S Parker Ave",39.7195,-86.1136,4,0,0,0,1,"Shot - Dead (murder, accidental, or suicide)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Drug involvement
Armed robbery with injury/death and/or evidence of DGU found","2014","2",20
107417,2014-02-16,"5:00 AM","Florida","Orlando (Pine Hills)","","4500 block of Charlene Terrace",28.5732,-81.4409,1,6,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2014","2",16
108659,2014-02-16,"","Texas","Fort Worth",""," 115 NW 25th St.",32.7898,-97.3493,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2014","2",16
107673,2014-02-16,"","Indiana","Fort Wayne","","Lafayette Street and East Tillman Road",41.0173,-85.1191,0,5,0,0,0,"Shot - Wounded/Injured
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",16
107519,2014-02-16,"","Texas","Dallas","","2600 block of South Harwood Street",32.7673,-96.779,1,7,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",16
107433,2014-02-16,"","Florida","Jacksonville","","1187 S. Edgewood Ave.",30.3085,-81.7133,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",16
107403,2014-02-15,"","Nevada","Las Vegas","","Sahara and Maryland ",36.1442,-115.137,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",15
106243,2014-02-12,"4:35 PM","California","Stockton","Constitition Park","1101 E Lindsay St",37.9595,-121.277,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",12
106394,2014-02-12,"","Indiana","Gary","Safe and Sound Senior Club","2220 block of Broadway",41.5781,-87.3371,0,4,0,1,0,"Shot - Wounded/Injured
Defensive Use
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Armed robbery with injury/death and/or evidence of DGU found","2014","2",12
106481,2014-02-12,"","California","Oakland","","37th and International ",37.7752,-122.221,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",12
104721,2014-02-07,"","Florida","Miami","","Northwest 41st Street and 9th Avenue ",25.7806,-80.263,0,5,0,0,0,"Shot - Wounded/Injured
Gang involvement
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gun(s) stolen from owner","2014","2",7
105010,2014-02-06,"","Louisiana","New Orleans","","4600 block of Downman Road",30.0164,-90.0218,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",6
104218,2014-02-05,"","Illinois","Chicago","McDonald's","6740 N Clark St",42.0038,-87.6727,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","2",5
103698,2014-02-03,"","Indiana","Franklin","","2100 block of Bridlewood Dr",39.5021,-86.045,2,2,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2014","2",3
140117,2014-01-30,"","Texas","Cypress","","14015 Fosters Creek Dr",29.9731,-95.6548,4,0,0,0,1,"Shot - Dead (murder, accidental, or suicide)
Child Involved Incident
Child killed (not child shooter)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","1",30
101301,2014-01-27,"","North Carolina","Rocky Mount","Word Tabernacle Church","821 Word Plaza",35.9335,-77.8189,0,4,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","1",27
113665,2014-01-27,"","Washington","Seattle","","2nd Avenue South and South Main Street",47.6,-122.332,1,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement
Possession of gun by felon or prohibited person","2014","1",27
100434,2014-01-25,"12:52 AM","Illinois","Chicago","","S Union Ave and W 51st St",41.8016,-87.6429,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
Drug involvement","2014","1",25
100568,2014-01-25,"","Florida","Belle Glade","","600 block of Covenant Drive",26.6868,-80.6739,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","1",25
98836,2014-01-21,"","New Jersey","Newark","","Springfield Avenue ",40.7341,-74.1912,2,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","1",21
104902,2014-01-20,"","Virginia","Manassas","","8509 Rixlew Ln",38.7739,-77.5016,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2014","1",20
